Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Hu7,Category
-0.3380526291086042,-0.34354254781187943,-0.15329430434772104,-0.2927706625389137,0.05768206319713667,-0.20930423478911697,0.07555660888169768,cuadrado
-0.21910962785671423,-0.00573526655488071,-0.15046062043291245,-0.2899842497266321,0.057679345125251844,-0.21148477931440185,0.07555248613824397,cuadrado
-0.31969667482185654,-0.34263678600528963,-0.15089182199709883,-0.29109238457826564,0.05768184113970622,-0.20944060742196807,0.07555934449294865,cuadrado
-0.3374176864270429,-0.35876752978410437,-0.15394268603590508,-0.2941099401885825,0.05768273685415355,-0.20910081860627994,0.07555622764475484,cuadrado
-0.19248609810469716,0.05481079549047155,-0.15147900636398806,-0.2805269197010604,0.05767039693048745,-0.21480238694817252,0.07553687547188634,cuadrado
-0.21834944240378554,0.038965351237733654,-0.1490007676953699,-0.2833786492006216,0.05770549323555372,-0.2031700952666191,0.07555425666075154,cuadrado
-0.34048885862797773,-0.3441705334934248,-0.15430855830781368,-0.29452100231991596,0.05768272670926357,-0.20908667676026693,0.0755563020933954,cuadrado
-0.2859128076640703,-0.2775474969623421,-0.1487707981998663,-0.2771945976800631,0.057725024368112825,-0.2086378540435275,0.07554180876698409,cuadrado
-0.32645369654819695,-0.35309357278086484,-0.14861032955084513,-0.2930654737256767,0.05768230246600341,-0.20901401720655824,0.0755551677267607,cuadrado
-0.310707099179758,-0.32023255484241014,-0.15352594865388638,-0.2938997224093089,0.057682783019939614,-0.2092065553192288,0.07555614784790884,cuadrado
-0.31477842671500783,-0.32478447308578484,-0.15437132649259921,-0.2943227623599962,0.05768275004110977,-0.2090387694672583,0.075556296095984,cuadrado
-0.3284931481323609,-0.3513492428686655,-0.15168567126105462,-0.29320951884112945,0.05768227054600145,-0.20902294202615268,0.07555572768171544,cuadrado
-0.2737306775712499,-0.1416506008330979,-0.1504807633083794,-0.28672727531277975,0.05767141931803591,-0.21229982333195588,0.07555845716432348,cuadrado
-0.30226545301677504,-0.2669400545638151,-0.14908390797562845,-0.29418043480628503,0.05768258439549609,-0.20913017130922693,0.07555617135935329,cuadrado
-0.3017512885201165,-0.2532618448505352,-0.1534467657985674,-0.2915029809987208,0.057682296656634914,-0.20970066355372227,0.0755576701743142,cuadrado
-0.31537613566362066,-0.35104114068356335,-0.15247399417860988,-0.2921812141455523,0.05768136199286769,-0.20903475835800742,0.07555588921588262,cuadrado
-0.3133193668900597,-0.28640441006988543,-0.151327079688119,-0.2891818705526577,0.05767906129036984,-0.2103590734508187,0.0755607047418199,cuadrado
-0.3328562946728997,-0.35814627260471066,-0.1532807896819894,-0.2935344978683315,0.05768295288041471,-0.2090427665604242,0.07555605225101084,cuadrado
-0.308080059555077,-0.3298969827608578,-0.15434676681667026,-0.2886996462344741,0.057684204541651046,-0.20996365866542432,0.07555589040420381,cuadrado
-0.2307082908396481,-0.02565532720189263,-0.15396489859210105,-0.29127878181313915,0.05768391011067583,-0.20888866610031673,0.07555615666291007,cuadrado
-0.283381311487463,-0.22515189576342495,-0.14867362321759692,-0.2863696786848269,0.057682040843215945,-0.21143781750840904,0.07557046043400274,cuadrado
-0.21259990894248887,0.050350730330500956,-0.1545004322218202,-0.29387393344312684,0.057682725265541177,-0.2088199344821572,0.07555632457813564,cuadrado
-0.23726297728954784,-0.047780779063550195,-0.15179321274163934,-0.2798884672214514,0.057660554133045,-0.21617237076454385,0.07556521486559543,cuadrado
4.676164892562356,1.050750391683808,0.4207142504734642,2.7049218691388726,-0.8782537186594481,2.320802911914266,0.4415707142911051,cuadrado
-0.33441291305504284,-0.3624111684349628,-0.1453772911762008,-0.288071703978359,0.0576929399803155,-0.2091589549204011,0.0755642186918439,cuadrado
-0.17597779938095243,0.228271646172666,-0.15394336358640753,-0.29402186415974974,0.05768282489892908,-0.2086738337443296,0.07555626620629452,cuadrado
-0.302196388203325,-0.2475853367452214,-0.15439851770304103,-0.2945744241948341,0.05768273064572622,-0.20909620792942818,0.07555630642300408,cuadrado
3.9797222424219907,1.5742884217892694,0.4299306124229612,1.4153887579049778,0.41952093475671154,1.5901855737991322,-0.16162253040522134,cuadrado
-0.3159165593383223,-0.3603555341540987,-0.1476461936528048,-0.2880914351928158,0.05767423481649777,-0.20871910049223472,0.07554912200966442,cuadrado
-0.31783129096783735,-0.35908102767939226,-0.149422416925685,-0.292321075835867,0.05768108829991363,-0.20892467881163762,0.07555752623468524,cuadrado
-0.18724543367114238,0.1397947777747805,-0.15384402883384976,-0.28766761163265786,0.05768415838083872,-0.20905101234738038,0.07555284230933422,cuadrado
-0.2986081358803538,-0.2673475865340872,-0.15439077843645363,-0.2944279448067313,0.057682721959404985,-0.20901714277834077,0.07555630446318215,cuadrado
-0.3117060433911111,-0.3062609923994009,-0.14881856002568114,-0.2834099621922806,0.05768401156834161,-0.20979310215934552,0.07557838421132633,cuadrado
-0.32428745300273837,-0.31650282681024267,-0.148583743769788,-0.29355169496467604,0.05768307146232275,-0.20916111903256376,0.07555567911624728,cuadrado
-0.33152903490029156,-0.35260203308760824,-0.1492423503416141,-0.2913302805199506,0.05768507122014149,-0.20904915562858298,0.07555891270255274,cuadrado
-0.32836498448399065,-0.3447287761352285,-0.154207304230898,-0.2935623256440824,0.0576828972756906,-0.20897709894873726,0.07555628905866851,cuadrado
-0.298488946149734,-0.26607997021750285,-0.15397525350299426,-0.294426321934669,0.05768271089249263,-0.20900382996967273,0.07555631027785263,cuadrado
-0.3359566455350053,-0.34056130797777856,-0.15367971463419475,-0.2941959838938263,0.05768268955808961,-0.20913172465816776,0.07555624493956212,cuadrado
-0.32700544484283345,-0.3551518752418283,-0.15330911132664127,-0.2938951385595211,0.05768256463782569,-0.2091322839371467,0.07555639287610526,cuadrado
3.538223496955453,3.349296971182061,-0.1373711367698951,-0.16536793747583936,0.05908734324980011,-0.20787695166778095,0.07621028687576256,cuadrado
-0.2807344655420784,-0.15074988361307395,-0.1510314274139279,-0.29164852025110743,0.05768167022219374,-0.20928248319855594,0.07555848183081393,cuadrado
-0.2710982727788947,-0.18265157245301192,-0.15140247881721283,-0.28801188640830994,0.057677622423873684,-0.21108524815421878,0.07555070404664965,cuadrado
-0.3189244354056071,-0.2947622567535758,-0.15381293223279197,-0.29371045237791643,0.05768258823679549,-0.20927943668917806,0.075556439285454,cuadrado
-0.30075413226619246,-0.2564117095032879,-0.15325254290901325,-0.2909655920512814,0.05768112056023513,-0.21000162752123394,0.07555752199640864,cuadrado
-0.3339479946549919,-0.3508523840309614,-0.1524652653432532,-0.2928204691889813,0.05768180992151421,-0.20922745759413858,0.07555628924668994,cuadrado
-0.31470213975207345,-0.29812535104355964,-0.15259611304270074,-0.28904717606403574,0.057685770535943724,-0.20939121228486046,0.07555977929716008,cuadrado
-0.3300086350505013,-0.3627282683661437,-0.15369191321624645,-0.29360495994000607,0.057682837164079896,-0.20904528951049572,0.0755565274067592,cuadrado
-0.33027072071909724,-0.362310341178587,-0.14982498545797152,-0.2923863278860912,0.057680822689390156,-0.209001360538146,0.07555644815763068,cuadrado
3.6607885563655267,1.4314576664931178,0.019107441562734175,0.20310509463719342,0.02015034165934645,0.06312543382845838,0.07422793199162901,cuadrado
-0.3150696095070493,-0.26954800109017574,-0.15282586390302738,-0.29273142761348314,0.05768208241103125,-0.20950510006788228,0.07555571158950719,cuadrado
-0.2555541523206718,-0.08933199861709663,-0.14914941425758982,-0.2823352321131374,0.05766464877318405,-0.21243909093177374,0.07557382141191862,cuadrado
-0.32039634684515206,-0.3548909422648807,-0.15069358738312416,-0.28828273827499956,0.05769066142995986,-0.20900100448529574,0.07555786616208275,cuadrado
-0.24162341258379913,-0.057102729976341575,-0.14904120100950818,-0.28809821750156284,0.05768807911442468,-0.2073199722691497,0.07554810278007254,cuadrado
-0.3295751001838108,-0.33924979822400897,-0.15157319088639318,-0.29227377388046355,0.057681263057747865,-0.20939676017643882,0.0755569808691337,cuadrado
-0.2761669536778636,-0.2563138704137969,-0.15447406536784397,-0.2907165614822972,0.05768313809081992,-0.2079458084430412,0.07555634246665932,cuadrado
-0.3010002844476882,-0.35625584856480147,-0.1461663753489447,-0.2877052389695331,0.05768517655924773,-0.2093611885248621,0.07556911454874755,cuadrado
-0.30919079540893774,-0.2617800635101465,-0.1531070056825783,-0.2918610030018258,0.05768336432327364,-0.20862036897721337,0.07555507649412944,cuadrado
-0.30441572460269417,-0.30323195432030103,-0.15409171430305005,-0.29452977327193347,0.05768272964267178,-0.2090549550507991,0.07555629719674442,cuadrado
-0.31706279018237027,-0.3061187958671681,-0.15261467679881527,-0.29384915289764213,0.057682496886415094,-0.20889860449247238,0.07555619513476189,cuadrado
-0.2816947932751036,-0.22649138190016455,-0.14625459282653025,-0.27516522204610144,0.05761934106418435,-0.21533832169019554,0.07556035570979923,cuadrado
-0.28367180773256745,-0.20553099057138902,-0.15414809879797267,-0.29266001464291974,0.0576831016567197,-0.2086847340589327,0.07555607191065952,cuadrado
-0.33540156230777046,-0.35716417818197244,-0.15446014324087878,-0.294510764728782,0.05768272911888157,-0.20907269541649656,0.07555630625555573,cuadrado
-0.27640190939525067,-0.18348075238629583,-0.15442551823495845,-0.290931213381149,0.05768312522753594,-0.20772094241392433,0.07555593099903724,cuadrado
-0.32700677264485417,-0.3342675037794832,-0.15441235191932368,-0.2944137978940634,0.057682724663206064,-0.20903638667958277,0.07555629826915504,cuadrado
4.60231682441268,3.2307704124364336,0.26638779158297976,-0.02030159085403732,0.03497476664076792,-0.6162327739605281,0.08277062894177509,cuadrado
-0.29818620899139253,-0.2794955861525441,-0.1536091698662341,-0.29423564585882306,0.057682663182432904,-0.20914264632128274,0.07555630756682222,cuadrado
-0.2840888725270392,-0.21141030497622376,-0.1497924857770507,-0.2946659632541871,0.057682732541323646,-0.2090695868295829,0.07555630488415718,cuadrado
-0.28214477610030103,-0.23317617484319636,-0.15378488444383967,-0.2891278073545433,0.05768516465930693,-0.20779563041394944,0.0755548673384763,cuadrado
-0.32138002184030323,-0.34002759309514885,-0.1529133643263622,-0.2927642177391104,0.05768358455524713,-0.20908545574169857,0.07555625995933818,cuadrado
-0.30992131082097485,-0.33435388525611737,-0.14763513216775304,-0.2916651802274776,0.05768105421727519,-0.2086919767862542,0.07555924342537496,cuadrado
-0.3226836261623873,-0.34665484870983415,-0.15225842713734106,-0.29402281283004206,0.05768255341500255,-0.20912701641399922,0.07555622031806986,cuadrado
-0.31018728442952015,-0.27620590168704157,-0.15409323473097242,-0.29408612509356025,0.05768279146764356,-0.2090405513083292,0.07555626207710008,cuadrado
-0.32558398315368964,-0.29950013817925947,-0.1544735842003127,-0.29438532664300165,0.057682736687958654,-0.20906217910453778,0.07555629851360134,cuadrado
-0.22733734775852302,-0.055911087454446874,-0.15154419687575288,-0.2793994680075739,0.05765888510343531,-0.21604676062277114,0.07554549841034087,cuadrado
-0.29767347956841134,-0.3106694771716075,-0.15285277320915197,-0.2934606158808427,0.05768273152781815,-0.2089416712635794,0.07555588533643023,cuadrado
-0.31142332448384236,-0.33462225471886275,-0.15414444208540543,-0.2900341864549172,0.05768402507465988,-0.20846199348006617,0.07555547304096717,cuadrado
-0.09243226003467263,0.4849198620592808,-0.14753090159151117,-0.27583489276352124,0.05768597521136508,-0.2068512736371216,0.07550341822809978,cuadrado
0.07369958833020583,1.115094537532744,-0.14111453989730427,-0.19878761801605058,0.05853682397109405,-0.11919787519103381,0.07534564814353423,cuadrado
-0.23903849345594677,-0.08881990756896757,-0.14661844357646273,-0.2900791950101737,0.057676131362976016,-0.2102787297322833,0.07555877649720753,cuadrado
-0.30020575590183385,-0.3236319336726746,-0.15254758298138812,-0.29363046061521003,0.05768311209061335,-0.20906984943428333,0.075556331323577,cuadrado
